Milliseconds,Latitude,Longitude,Altitude,Speed,Speed3D,TS,GpsAccuracy,GpsFix
188265,-6.6551798,106.8606266,492.677,1.573,1.69,1573087442565000,173,3
188320,-6.6551794,106.8606276,492.691,1.738,1.57,1573087442620000,173,3
188375,-6.6551792,106.8606284,492.635,1.715,1.74,1573087442675000,173,3
188430,-6.6551789,106.8606291,492.632,1.656,1.72,1573087442730000,173,3
188485,-6.6551789,106.8606295,492.699,1.403,1.66,1573087442785000,173,3
188540,-6.6551788,106.8606304,492.723,1.538,1.4,1573087442840000,173,3
188595,-6.6551787,106.860631,492.768,1.481,1.54,1573087442895000,173,3
188650,-6.6551785,106.8606315,492.775,1.406,1.48,1573087442950000,173,3
188705,-6.6551783,106.860632,492.697,1.378,1.41,1573087443005000,173,3
188760,-6.6551781,106.8606324,492.648,1.22,1.38,1573087443060000,173,3
188815,-6.655178,106.860633,492.695,1.271,1.22,1573087443115000,173,3
188870,-6.6551777,106.8606339,492.791,1.468,1.27,1573087443170000,173,3
188925,-6.6551776,106.8606344,492.796,1.345,1.47,1573087443225000,173,3
188980,-6.6551776,106.8606348,492.802,1.19,1.35,1573087443280000,173,3
189035,-6.6551774,106.8606353,492.813,1.183,1.19,1573087443335000,173,3
189090,-6.6551771,106.8606358,492.814,1.175,1.18,1573087443390000,173,3
189145,-6.6551771,106.860636,492.821,1.015,1.18,1573087443445000,173,3
189200,-6.6551769,106.8606367,492.82,1.112,1.02,1573087443500000,233,3
189255,-6.6551768,106.8606372,492.847,1.105,1.11,1573087443555000,233,3
189310,-6.6551767,106.8606377,492.872,1.1,1.11,1573087443610000,233,3
189365,-6.6551765,106.860638,492.887,0.99,1.1,1573087443665000,233,3
189420,-6.6551765,106.8606383,492.879,0.923,0.99,1573087443720000,233,3
189475,-6.6551763,106.8606387,492.878,0.899,0.92,1573087443775000,233,3
189530,-6.6551759,106.860639,492.86,0.912,0.9,1573087443830000,233,3
189585,-6.6551759,106.8606393,492.875,0.816,0.91,1573087443885000,233,3
189640,-6.6551758,106.8606396,492.878,0.784,0.82,1573087443940000,233,3
189695,-6.6551757,106.8606399,492.89,0.789,0.79,1573087443995000,233,3
189750,-6.6551755,106.8606404,492.89,0.868,0.79,1573087444050000,233,3
189805,-6.6551753,106.8606408,492.896,0.884,0.87,1573087444105000,233,3
189860,-6.6551752,106.860641,492.923,0.764,0.88,1573087444160000,233,3
189915,-6.6551754,106.860641,492.939,0.596,0.76,1573087444215000,233,3
189970,-6.6551755,106.8606414,492.932,0.656,0.6,1573087444270000,233,3
190025,-6.655175,106.8606419,492.937,0.799,0.66,1573087444325000,233,3
190080,-6.6551747,106.8606423,492.922,0.872,0.8,1573087444380000,233,3
190135,-6.6551745,106.8606424,492.901,0.799,0.87,1573087444435000,233,3
190190,-6.6551744,106.8606424,492.831,0.674,0.8,1573087444490000,225,3
190244,-6.6551744,106.8606429,492.799,0.736,0.67,1573087444544000,225,3
190299,-6.6551743,106.8606433,492.859,0.773,0.74,1573087444599000,225,3
190354,-6.6551741,106.8606436,492.875,0.783,0.77,1573087444654000,225,3
190409,-6.6551739,106.860644,492.901,0.779,0.78,1573087444709000,225,3
190464,-6.6551738,106.8606443,492.95,0.806,0.78,1573087444764000,225,3
190519,-6.6551738,106.8606448,493.004,0.855,0.81,1573087444819000,225,3
190574,-6.6551738,106.8606453,493.021,0.896,0.86,1573087444874000,225,3
190629,-6.6551734,106.8606458,492.999,0.961,0.9,1573087444929000,225,3
190684,-6.655173,106.8606463,492.952,0.995,0.96,1573087444984000,225,3
190739,-6.6551728,106.8606469,492.956,1.064,0.99,1573087445039000,225,3
190795,-6.6551726,106.8606475,492.953,1.115,1.06,1573087445095000,225,3
190849,-6.6551725,106.8606481,492.95,1.161,1.11,1573087445149000,225,3
190904,-6.655172,106.8606489,492.981,1.331,1.16,1573087445204000,225,3
190959,-6.6551718,106.8606495,493.057,1.342,1.33,1573087445259000,225,3
191015,-6.6551718,106.8606504,493.11,1.445,1.34,1573087445315000,225,3
191069,-6.6551716,106.8606512,493.148,1.523,1.45,1573087445369000,225,3
191124,-6.6551715,106.860652,493.088,1.564,1.52,1573087445424000,225,3
191179,-6.6551712,106.8606529,493.087,1.654,1.56,1573087445479000,225,3
191235,-6.6551705,106.8606539,493.169,1.856,1.65,1573087445535000,213,3
191290,-6.65517,106.8606545,493.174,1.687,1.86,1573087445590000,213,3
191345,-6.6551696,106.8606553,493.092,1.702,1.69,1573087445645000,213,3
191400,-6.6551693,106.8606562,493.055,1.707,1.7,1573087445700000,213,3
191455,-6.6551688,106.860657,493.08,1.718,1.71,1573087445755000,213,3
191510,-6.6551684,106.8606578,493.115,1.775,1.72,1573087445810000,213,3
191565,-6.6551681,106.8606589,493.113,1.916,1.78,1573087445865000,213,3
191620,-6.6551677,106.86066,493.11,2.057,1.92,1573087445920000,213,3
191675,-6.6551674,106.8606611,493.079,2.119,2.06,1573087445975000,213,3
191730,-6.6551669,106.8606621,493.083,2.149,2.12,1573087446030000,213,3
191785,-6.6551665,106.8606633,493.072,2.266,2.15,1573087446085000,213,3
191840,-6.6551661,106.8606644,493.101,2.284,2.27,1573087446140000,213,3
191895,-6.6551656,106.8606655,493.115,2.286,2.29,1573087446195000,213,3
191950,-6.6551648,106.8606667,493.057,2.402,2.29,1573087446250000,213,3
192005,-6.6551646,106.8606681,493.013,2.502,2.4,1573087446305000,213,3
192060,-6.655164,106.8606694,493.03,2.567,2.5,1573087446360000,213,3
192115,-6.6551634,106.8606705,493.051,2.513,2.57,1573087446415000,213,3
192170,-6.6551628,106.8606719,492.996,2.656,2.51,1573087446470000,213,3
192225,-6.6551623,106.8606731,492.916,2.666,2.66,1573087446525000,225,3
192280,-6.655162,106.8606745,492.997,2.691,2.67,1573087446580000,225,3
192335,-6.6551616,106.8606759,492.992,2.77,2.69,1573087446635000,225,3
192390,-6.6551612,106.8606772,492.993,2.719,2.77,1573087446690000,225,3
192445,-6.6551609,106.8606784,493.039,2.613,2.72,1573087446745000,225,3
192500,-6.6551607,106.8606797,493.004,2.658,2.61,1573087446800000,225,3
192555,-6.6551602,106.860681,492.982,2.633,2.66,1573087446855000,225,3
192610,-6.6551596,106.8606823,492.967,2.695,2.63,1573087446910000,225,3
192665,-6.6551589,106.8606837,492.959,2.773,2.7,1573087446965000,225,3
192720,-6.6551586,106.8606852,492.984,2.886,2.77,1573087447020000,225,3
192775,-6.655158,106.8606866,493.015,2.895,2.89,1573087447075000,225,3
192830,-6.6551579,106.8606879,492.919,2.836,2.9,1573087447130000,225,3
192885,-6.6551575,106.8606893,492.978,2.881,2.84,1573087447185000,225,3
192940,-6.655157,106.8606909,493.06,2.983,2.88,1573087447240000,225,3
192995,-6.6551567,106.8606923,493.08,2.987,2.98,1573087447295000,225,3
193050,-6.6551564,106.8606934,493.072,2.762,2.99,1573087447350000,225,3
193105,-6.6551558,106.8606949,493.06,2.876,2.76,1573087447405000,225,3
193160,-6.6551552,106.8606961,493.004,2.819,2.88,1573087447460000,225,3
193215,-6.6551552,106.860697,492.907,2.557,2.82,1573087447515000,244,3
193269,-6.6551548,106.8606984,492.933,2.64,2.56,1573087447569000,244,3
193324,-6.655154,106.8606999,492.95,2.935,2.64,1573087447624000,244,3
193379,-6.6551531,106.8607014,492.985,3.164,2.94,1573087447679000,244,3
193434,-6.6551524,106.8607031,493.008,3.376,3.17,1573087447734000,244,3
193489,-6.6551519,106.8607046,492.998,3.353,3.38,1573087447789000,244,3
193544,-6.6551517,106.8607061,492.993,3.232,3.35,1573087447844000,244,3
193599,-6.6551514,106.8607075,493.009,3.118,3.23,1573087447899000,244,3
193654,-6.6551508,106.8607084,492.911,2.809,3.12,1573087447954000,244,3
193709,-6.6551504,106.8607097,492.839,2.795,2.81,1573087448009000,244,3
193764,-6.65515,106.8607111,492.735,2.946,2.8,1573087448064000,244,3
193820,-6.6551496,106.8607126,492.673,3.087,2.95,1573087448120000,244,3
193874,-6.6551495,106.8607139,492.634,3.009,3.09,1573087448174000,244,3
193929,-6.6551492,106.8607153,492.64,2.94,3.01,1573087448229000,244,3
193984,-6.6551488,106.8607169,492.647,3.063,2.94,1573087448284000,244,3
194040,-6.6551483,106.8607183,492.636,3.073,3.06,1573087448340000,244,3
194094,-6.6551477,106.8607197,492.625,3.097,3.07,1573087448394000,244,3
194149,-6.6551475,106.8607211,492.609,3.024,3.1,1573087448449000,244,3
194204,-6.6551473,106.8607225,492.585,2.965,3.02,1573087448504000,244,3
194260,-6.6551467,106.8607237,492.594,2.926,2.96,1573087448560000,244,3
194315,-6.6551459,106.8607253,492.656,3.136,2.93,1573087448615000,244,3
194370,-6.6551457,106.8607266,492.706,2.996,3.14,1573087448670000,244,3
194425,-6.6551452,106.860728,492.615,2.994,3,1573087448725000,244,3
194480,-6.6551448,106.8607295,492.629,3,2.99,1573087448780000,244,3
194535,-6.6551442,106.860731,492.66,3.049,3,1573087448835000,244,3
194590,-6.6551438,106.8607323,492.612,2.977,3.05,1573087448890000,244,3
194645,-6.6551432,106.8607333,492.574,2.858,2.98,1573087448945000,244,3
194700,-6.6551427,106.8607343,492.544,2.72,2.86,1573087449000000,244,3
194755,-6.6551424,106.8607356,492.602,2.724,2.72,1573087449055000,244,3
194810,-6.6551425,106.8607366,492.594,2.582,2.72,1573087449110000,244,3
194865,-6.6551418,106.8607381,492.759,2.735,2.58,1573087449165000,244,3
194920,-6.6551413,106.8607392,492.799,2.648,2.74,1573087449220000,244,3
194975,-6.655141,106.8607402,492.779,2.535,2.65,1573087449275000,244,3
195030,-6.6551408,106.8607408,492.654,2.334,2.54,1573087449330000,244,3
195085,-6.6551406,106.8607417,492.653,2.348,2.33,1573087449385000,244,3
195140,-6.6551404,106.8607426,492.671,2.261,2.35,1573087449440000,244,3
195195,-6.65514,106.8607432,492.664,2.069,2.26,1573087449495000,244,3
195250,-6.6551403,106.8607436,492.679,1.902,2.07,1573087449550000,244,3
195305,-6.6551403,106.8607442,492.639,1.83,1.9,1573087449605000,244,3
195360,-6.6551398,106.8607451,492.639,1.855,1.83,1573087449660000,244,3
195415,-6.6551393,106.8607461,492.632,1.988,1.86,1573087449715000,244,3
195470,-6.6551388,106.860747,492.663,2.064,1.99,1573087449770000,244,3
195525,-6.6551382,106.8607477,492.723,1.892,2.06,1573087449825000,244,3
195580,-6.6551375,106.8607484,492.724,1.878,1.89,1573087449880000,244,3
195635,-6.6551371,106.8607489,492.706,1.749,1.88,1573087449935000,244,3
195690,-6.6551367,106.8607496,492.716,1.768,1.75,1573087449990000,244,3
195745,-6.6551366,106.8607502,492.706,1.67,1.77,1573087450045000,244,3
195800,-6.6551363,106.860751,492.678,1.765,1.67,1573087450100000,244,3
195855,-6.6551363,106.8607514,492.689,1.584,1.76,1573087450155000,244,3
195910,-6.6551357,106.8607517,492.722,1.33,1.58,1573087450210000,244,3
195965,-6.655135,106.8607525,492.701,1.5,1.33,1573087450265000,244,3
196020,-6.6551349,106.8607534,492.694,1.659,1.5,1573087450320000,244,3
196075,-6.6551347,106.8607542,492.678,1.68,1.66,1573087450375000,244,3
196130,-6.6551344,106.8607544,492.597,1.481,1.68,1573087450430000,244,3
196185,-6.6551339,106.8607545,492.538,1.263,1.48,1573087450485000,244,3
196240,-6.6551338,106.860755,492.57,1.245,1.26,1573087450540000,234,3
196295,-6.6551335,106.8607555,492.571,1.268,1.24,1573087450595000,234,3
196350,-6.6551333,106.8607557,492.499,1.181,1.27,1573087450650000,234,3
196405,-6.6551326,106.8607565,492.566,1.337,1.18,1573087450705000,234,3
196460,-6.6551321,106.8607571,492.612,1.342,1.34,1573087450760000,234,3
196515,-6.6551316,106.8607577,492.552,1.459,1.34,1573087450815000,234,3
196570,-6.6551313,106.860758,492.562,1.325,1.46,1573087450870000,234,3
196625,-6.6551311,106.8607585,492.572,1.319,1.32,1573087450925000,234,3
196680,-6.6551306,106.8607589,492.592,1.236,1.32,1573087450980000,234,3
196735,-6.6551303,106.8607592,492.627,1.129,1.24,1573087451035000,234,3
196790,-6.6551297,106.8607599,492.604,1.282,1.13,1573087451090000,234,3
196845,-6.6551295,106.8607603,492.605,1.2,1.28,1573087451145000,234,3
196900,-6.6551291,106.8607608,492.645,1.204,1.2,1573087451200000,234,3
196955,-6.6551292,106.8607612,492.652,1.083,1.2,1573087451255000,234,3
197010,-6.6551289,106.8607616,492.65,1.064,1.08,1573087451310000,234,3
197065,-6.6551285,106.8607621,492.585,1.132,1.06,1573087451365000,234,3
197120,-6.655128,106.8607627,492.586,1.231,1.13,1573087451420000,234,3
197175,-6.6551278,106.8607633,492.606,1.216,1.23,1573087451475000,234,3
197230,-6.6551277,106.8607637,492.545,1.158,1.22,1573087451530000,225,3
197285,-6.6551276,106.860764,492.545,1.009,1.16,1573087451585000,225,3
197340,-6.6551273,106.8607648,492.569,1.188,1.01,1573087451640000,225,3
197395,-6.6551271,106.8607652,492.562,1.147,1.19,1573087451695000,225,3
197450,-6.6551269,106.8607658,492.603,1.155,1.15,1573087451750000,225,3
197505,-6.6551266,106.8607661,492.586,1.062,1.15,1573087451805000,225,3
197560,-6.6551263,106.8607666,492.6,1.091,1.06,1573087451860000,225,3
197615,-6.6551261,106.8607672,492.589,1.114,1.09,1573087451915000,225,3
197670,-6.6551258,106.8607678,492.591,1.186,1.11,1573087451970000,225,3
197725,-6.6551256,106.8607684,492.576,1.226,1.19,1573087452025000,225,3
197780,-6.6551253,106.8607691,492.608,1.288,1.23,1573087452080000,225,3
197835,-6.6551248,106.8607697,492.607,1.289,1.29,1573087452135000,225,3
197890,-6.6551246,106.8607704,492.602,1.352,1.29,1573087452190000,225,3
197945,-6.6551244,106.8607711,492.624,1.416,1.35,1573087452245000,225,3
198000,-6.655124,106.8607719,492.671,1.46,1.42,1573087452300000,225,3
198055,-6.6551239,106.8607726,492.699,1.495,1.46,1573087452355000,225,3
198110,-6.6551235,106.8607733,492.648,1.486,1.5,1573087452410000,225,3
198165,-6.655123,106.860774,492.69,1.527,1.49,1573087452465000,225,3
198220,-6.6551227,106.8607746,492.727,1.515,1.53,1573087452520000,244,3
198275,-6.6551225,106.8607755,492.734,1.571,1.52,1573087452575000,244,3
198330,-6.6551222,106.8607762,492.735,1.582,1.57,1573087452630000,244,3
198385,-6.6551219,106.8607774,492.795,1.765,1.58,1573087452685000,244,3
198440,-6.6551217,106.8607779,492.807,1.605,1.77,1573087452740000,244,3
198495,-6.6551217,106.8607787,492.863,1.618,1.61,1573087452795000,244,3
198550,-6.6551215,106.8607797,492.886,1.741,1.62,1573087452850000,244,3
198605,-6.6551212,106.8607803,492.816,1.608,1.74,1573087452905000,244,3
198660,-6.6551209,106.8607812,492.827,1.682,1.61,1573087452960000,244,3
198715,-6.6551206,106.860782,492.817,1.669,1.68,1573087453015000,244,3
198770,-6.6551202,106.8607828,492.881,1.673,1.67,1573087453070000,244,3
198825,-6.6551198,106.8607835,492.873,1.61,1.68,1573087453125000,244,3
198880,-6.6551196,106.8607842,492.888,1.575,1.61,1573087453180000,244,3
198935,-6.6551192,106.8607852,492.908,1.672,1.58,1573087453235000,244,3
198990,-6.655119,106.860786,492.891,1.701,1.67,1573087453290000,244,3
199045,-6.6551187,106.8607867,492.906,1.673,1.7,1573087453345000,244,3
199100,-6.6551184,106.8607871,492.916,1.506,1.67,1573087453400000,244,3
199155,-6.6551182,106.8607881,492.928,1.617,1.51,1573087453455000,244,3
199210,-6.6551179,106.8607886,492.921,1.486,1.62,1573087453510000,244,3
199264,-6.6551175,106.8607888,492.898,1.323,1.49,1573087453564000,244,3
199319,-6.655117,106.8607892,492.89,1.216,1.33,1573087453619000,244,3
199374,-6.6551167,106.8607896,492.893,1.158,1.22,1573087453674000,244,3
199429,-6.6551165,106.8607901,492.89,1.147,1.16,1573087453729000,244,3
199484,-6.6551161,106.8607906,492.878,1.153,1.15,1573087453784000,244,3
199539,-6.6551161,106.8607908,492.823,0.999,1.16,1573087453839000,244,3
199594,-6.6551159,106.8607912,492.808,0.971,1,1573087453894000,244,3
199649,-6.655116,106.8607917,492.826,0.969,0.97,1573087453949000,244,3
199704,-6.6551161,106.8607921,492.874,0.912,0.97,1573087454004000,244,3
199759,-6.6551156,106.8607929,492.805,1.016,0.92,1573087454059000,244,3
199815,-6.6551153,106.8607924,492.814,0.702,1.02,1573087454115000,244,3
199869,-6.6551151,106.8607931,492.76,0.841,0.7,1573087454169000,244,3
199924,-6.6551149,106.8607935,492.74,0.833,0.84,1573087454224000,244,3
199979,-6.6551147,106.8607938,492.751,0.734,0.83,1573087454279000,244,3
200035,-6.6551146,106.860794,492.785,0.652,0.73,1573087454335000,244,3
200089,-6.6551147,106.8607942,492.846,0.494,0.65,1573087454389000,244,3
200144,-6.6551146,106.8607953,492.903,0.867,0.5,1573087454444000,244,3
200199,-6.6551144,106.8607957,492.846,0.808,0.87,1573087454499000,244,3
200255,-6.655114,106.860796,492.794,0.795,0.81,1573087454555000,244,3
200310,-6.655114,106.8607965,492.797,0.813,0.8,1573087454610000,244,3
200365,-6.6551139,106.8607969,492.805,0.806,0.82,1573087454665000,244,3
200420,-6.6551139,106.8607969,492.823,0.566,0.81,1573087454720000,244,3
200475,-6.6551135,106.8607973,492.801,0.597,0.57,1573087454775000,244,3
200530,-6.6551134,106.8607978,492.841,0.689,0.6,1573087454830000,244,3
200585,-6.6551135,106.8607983,492.832,0.827,0.7,1573087454885000,244,3
200640,-6.6551134,106.8607985,492.785,0.613,0.83,1573087454940000,244,3
200695,-6.655113,106.8607988,492.782,0.64,0.62,1573087454995000,244,3
200750,-6.6551129,106.8607991,492.769,0.637,0.65,1573087455050000,244,3
200805,-6.6551129,106.8607993,492.759,0.539,0.64,1573087455105000,244,3
200860,-6.6551129,106.8607998,492.778,0.664,0.54,1573087455160000,244,3
200915,-6.6551128,106.8608001,492.777,0.677,0.67,1573087455215000,244,3
200970,-6.6551126,106.8608004,492.778,0.66,0.68,1573087455270000,244,3
201025,-6.6551127,106.8608002,492.736,0.345,0.66,1573087455325000,244,3
201080,-6.6551128,106.8608004,492.741,0.318,0.35,1573087455380000,244,3
201135,-6.6551127,106.8608007,492.761,0.401,0.32,1573087455435000,244,3
201190,-6.6551126,106.8608011,492.762,0.516,0.41,1573087455490000,244,3
201245,-6.6551124,106.8608014,492.751,0.553,0.52,1573087455545000,312,3
201300,-6.6551125,106.8608012,492.748,0.339,0.56,1573087455600000,312,3
201355,-6.6551127,106.8608014,492.697,0.357,0.34,1573087455655000,312,3
201410,-6.6551123,106.860802,492.609,0.498,0.36,1573087455710000,312,3
201465,-6.6551115,106.8608024,492.54,0.665,0.5,1573087455765000,312,3
201520,-6.6551121,106.8608024,492.58,0.484,0.66,1573087455820000,312,3
201575,-6.6551124,106.8608025,492.572,0.506,0.48,1573087455875000,312,3
201630,-6.6551122,106.8608026,492.55,0.346,0.51,1573087455930000,312,3
201685,-6.6551116,106.8608029,492.553,0.454,0.35,1573087455985000,312,3
201740,-6.6551113,106.8608035,492.587,0.539,0.45,1573087456040000,312,3
201795,-6.6551111,106.8608037,492.586,0.526,0.54,1573087456095000,312,3
201850,-6.655111,106.8608039,492.579,0.526,0.53,1573087456150000,312,3
201905,-6.6551107,106.8608041,492.542,0.527,0.53,1573087456205000,312,3
201960,-6.6551108,106.8608042,492.602,0.401,0.53,1573087456260000,312,3
202015,-6.6551111,106.8608045,492.576,0.514,0.4,1573087456315000,312,3
202070,-6.6551113,106.8608048,492.622,0.567,0.51,1573087456370000,312,3
202125,-6.6551115,106.860805,492.614,0.562,0.57,1573087456425000,312,3
202180,-6.6551118,106.8608053,492.591,0.645,0.56,1573087456480000,312,3
202235,-6.6551118,106.8608054,492.555,0.534,0.65,1573087456535000,262,3
202290,-6.6551117,106.8608058,492.569,0.502,0.53,1573087456590000,262,3
202345,-6.6551113,106.8608062,492.631,0.508,0.5,1573087456645000,262,3
202400,-6.6551101,106.8608064,492.723,0.73,0.51,1573087456700000,262,3
202455,-6.6551097,106.8608066,492.791,0.786,0.73,1573087456755000,262,3
202510,-6.6551096,106.8608063,492.828,0.667,0.79,1573087456810000,262,3
202565,-6.6551097,106.8608064,492.797,0.48,0.67,1573087456865000,262,3
202620,-6.6551101,106.8608061,492.737,0.208,0.49,1573087456920000,262,3
202675,-6.6551101,106.8608061,492.719,0.137,0.22,1573087456975000,262,3
